experiment_id,data_version,assortment_version,inventory_version,simulation_rule_version,tiss_version,model_version,decision_date,node_id,node_type,rdc_id,fdc_id,sku_id,demand_forecast_qty,forecast_daily_mean_qty,historical_demand_std_qty,lead_time_days,replenishment_window_days,service_factor,demand_during_lead_time_qty,uncertainty_buffer_qty,safety_stock_qty,target_inventory_qty,current_inventory_position_qty,assortment_mask,eligible_mask,constraint_projection_flag
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000262,7.8,2.894357,3.419386,2,3,1.28,5.788714,6.18975,12,21,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000263,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000264,4.44,1.647557,2.25169,2,3,1.28,3.295114,4.075994,8,13,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000265,5.4,2.003785,2.605255,2,3,1.28,4.007571,4.716015,9,16,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000266,5.28,1.959257,2.676603,2,3,1.28,3.918513,4.845169,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000267,5.28,1.959257,2.812991,2,3,1.28,3.918514,5.092058,10,16,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000268,5.76,2.137372,2.927705,2,3,1.28,4.274743,5.299712,10,17,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000269,5.04,1.8702,2.498197,2,3,1.28,3.740399,4.52222,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000270,5.04,1.8702,2.757404,2,3,1.28,3.7404,4.991434,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000271,6.36,3.343798,4.224504,2,3,1.28,6.687595,7.647169,15,26,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000272,5.16,1.914728,2.682475,2,3,1.28,3.829457,4.855798,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000273,1.08,0.400757,0.600807,2,3,1.28,0.801515,1.087577,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000274,5.52,2.048315,2.940967,2,3,1.28,4.096629,5.323719,10,17,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000277,3.12,1.157743,1.838751,2,3,1.28,2.315486,3.328495,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000278,2.16,0.801514,1.255256,2,3,1.28,1.603028,2.272256,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000279,4.08,1.513972,2.305735,2,3,1.28,3.027943,4.173826,8,13,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000280,4.2,1.5585,2.311984,2,3,1.28,3.117001,4.185138,8,13,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000281,3.84,1.424914,2.003903,2,3,1.28,2.849828,3.627452,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000282,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000283,3.6,1.335857,2.241093,2,3,1.28,2.671714,4.056812,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000284,4.08,1.513972,1.770421,2,3,1.28,3.027943,3.204804,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000286,3.48,1.291328,1.819984,2,3,1.28,2.582657,3.294523,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000287,3.0,1.113214,1.387832,2,3,1.28,2.226428,2.512244,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000288,1.92,0.712457,0.975875,2,3,1.28,1.424915,1.766522,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000289,6.12,2.270957,3.222948,2,3,1.28,4.541914,5.834159,11,18,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000291,3.6,1.335857,1.991226,2,3,1.28,2.671714,3.604504,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000292,6.0,2.226428,2.553944,2,3,1.28,4.452857,4.623132,10,17,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000294,0.96,0.356228,0.791762,2,3,1.28,0.712457,1.433242,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000295,5.4,2.003786,2.614687,2,3,1.28,4.007571,4.733089,9,16,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000297,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000298,3.6,1.335857,2.05535,2,3,1.28,2.671714,3.720581,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000299,5.16,1.914728,2.974253,2,3,1.28,3.829456,5.383973,10,16,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000300,3.72,1.380385,2.10617,2,3,1.28,2.760771,3.812575,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000301,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000302,4.2,1.5585,2.386756,2,3,1.28,3.117001,4.32049,8,13,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000303,2.4,0.890572,1.35177,2,3,1.28,1.781143,2.446965,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000304,3.84,1.424914,1.860496,2,3,1.28,2.849829,3.367858,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000305,4.08,1.513972,2.104629,2,3,1.28,3.027944,3.809785,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000306,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000307,6.72,2.4936,3.393203,2,3,1.28,4.9872,6.142354,12,20,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000309,3.0,1.113214,1.720172,2,3,1.28,2.226429,3.113844,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000311,2.4,0.890572,1.345543,2,3,1.28,1.781143,2.435693,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000312,2.76,1.024157,1.536024,2,3,1.28,2.048315,2.7805,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000313,4.56,1.692086,2.164054,2,3,1.28,3.384172,3.917356,8,14,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000314,4.32,1.603028,2.211916,2,3,1.28,3.206057,4.003996,8,13,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000315,3.0,1.113214,1.793994,2,3,1.28,2.226429,3.247476,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000316,2.28,0.846043,1.197467,2,3,1.28,1.692085,2.167647,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000317,2.28,0.846043,1.482794,2,3,1.28,1.692085,2.684144,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000318,2.28,0.846043,1.445892,2,3,1.28,1.692086,2.617344,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000320,1.44,0.534343,1.083887,2,3,1.28,1.068685,1.962045,4,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000322,3.24,1.202271,1.918586,2,3,1.28,2.404542,3.473012,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000323,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000324,3.84,1.424915,2.058955,2,3,1.28,2.849829,3.727107,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000325,2.76,1.024157,1.559825,2,3,1.28,2.048315,2.823585,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000326,3.24,1.202272,1.745634,2,3,1.28,2.404543,3.159935,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000327,2.88,1.068685,1.514543,2,3,1.28,2.137371,2.741616,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000328,2.52,0.9351,1.077519,2,3,1.28,1.8702,1.950518,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000329,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000330,4.92,1.825671,2.582945,2,3,1.28,3.651342,4.67563,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000333,1.92,0.712457,0.958979,2,3,1.28,1.424915,1.735937,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000334,2.28,0.846043,0.946182,2,3,1.28,1.692086,1.712772,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000335,2.04,0.756985,1.184674,2,3,1.28,1.513971,2.144489,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000338,3.96,2.002315,2.028606,2,3,1.28,4.004631,3.672169,8,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000339,3.12,1.157743,1.575462,2,3,1.28,2.315485,2.851891,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000340,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000341,3.646464,1.460474,1.398613,2,3,1.28,2.920948,2.53176,6,11,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000342,5.28,1.959257,2.495217,2,3,1.28,3.918514,4.516825,9,15,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000343,3.0,1.113214,1.637604,2,3,1.28,2.226429,2.96438,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000344,1.92,0.712457,1.112857,2,3,1.28,1.424915,2.014486,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000345,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000346,3.36,1.2468,1.80738,2,3,1.28,2.4936,3.271707,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000348,4.56,1.692086,2.290437,2,3,1.28,3.384171,4.146134,8,14,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000349,2.76,1.024157,1.578653,2,3,1.28,2.048315,2.857667,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000350,1.56,0.578871,0.975536,2,3,1.28,1.157743,1.765909,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000351,2.88,1.068686,1.175436,2,3,1.28,2.137371,2.127766,5,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000352,3.6,1.335857,2.161242,2,3,1.28,2.671714,3.912266,7,12,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000354,0.84,0.3117,0.849084,2,3,1.28,0.6234,1.537006,3,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000355,1.68,0.6234,0.9838,2,3,1.28,1.2468,1.780868,4,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000356,3.0,1.113215,1.633445,2,3,1.28,2.226429,2.956851,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000358,1.44,0.534343,0.816006,2,3,1.28,1.068685,1.477129,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000360,2.64,0.979629,1.774264,2,3,1.28,1.959258,3.211761,6,9,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000361,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000365,1.44,0.534343,0.938942,2,3,1.28,1.068685,1.699667,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000369,1.8,0.667928,1.097865,2,3,1.28,1.335857,1.987348,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000370,1.8,0.667928,1.047657,2,3,1.28,1.335857,1.896462,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000371,2.52,0.9351,1.150656,2,3,1.28,1.8702,2.08291,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000372,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000375,2.4,0.890572,1.515079,2,3,1.28,1.781143,2.742586,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000377,1.32,0.489814,0.793319,2,3,1.28,0.979629,1.436061,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000379,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000380,2.64,0.979628,1.455041,2,3,1.28,1.959257,2.633906,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000381,1.44,0.534343,0.6227,2,3,1.28,1.068685,1.127207,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000382,2.52,0.9351,1.243345,2,3,1.28,1.870201,2.250695,5,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000383,2.88,1.068686,1.777953,2,3,1.28,2.137372,3.218439,6,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000384,2.16,0.801514,0.930911,2,3,1.28,1.603028,1.685129,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000385,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000386,1.8,0.667928,1.033741,2,3,1.28,1.335857,1.871271,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000387,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000388,1.8,0.667928,0.86215,2,3,1.28,1.335857,1.560658,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000389,1.92,0.712457,0.958979,2,3,1.28,1.424915,1.735937,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000390,1.44,0.534343,0.975875,2,3,1.28,1.068685,1.766522,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,RDC002,RDC,RDC002,,SKU000391,1.68,0.6234,1.016168,2,3,1.28,1.2468,1.839461,4,6,0,true,true,false
